,Unnamed: 0,AREA TERRITORIAL,CODIGO CENTRO,TIPO DE CENTRO,CENTRO,DOMICILIO,MUNICIPIO,DISTRITO MUNICIPAL,COD. POSTAL,TELEFONO,FAX,EMAIL,EMAIL2,TITULARIDAD,TIPO,latitudes,longitudes,calle
101,102,Madrid-Capital,28068049,EEI,EL SEÑOR DON GATO,"Calle De Los Poetas, S/n ",Madrid,Vicálvaro,28032,670939547,917080207,eei.elsenordongato.madrid@educa.madrid.org,elsenordongato@kidsco.es,Público,Primaria,40.3960266,-3.621973,Calle De Los Poetas  
102,103,Madrid-Capital,28044355,EEI,EL SOL,"Calle De Enrique Jardiel Poncela, 8 ",Madrid,Chamartín,28016,913532644,913532647,eei.elsol.madrid@educa.madrid.org,-,Público,Primaria,40.4609447,-3.6702068,"Calle De Enrique Jardiel Poncela, 8 "
103,104,Madrid-Sur,28043946,EEI,EL SOTO,"Avenida Iker Casillas, 23 ",Móstoles,-,28935,916131690,-,eei.elsoto.mostoles@educa.madrid.org,soto@educainfantilmostoles.org,Público,Primaria,40.3254947,-3.8833332,"Avenida Iker Casillas, 23 "
104,105,Madrid-Capital,28047915,EEI,EL SUR,"Calle De Cifuentes, 12 ",Madrid,Villaverde,28021,917983944,917979754,eei.elsur.madrid@educa.madrid.org,-,Público,Primaria,40.3492749,-3.6988453,"Calle De Cifuentes, 12 "
105,106,Madrid-Este,28044008,EEI,EL TAMBOR,"Calle Gustavo Adolfo Bécquer, S/n ",San Fernando de Henares,-,28830,916690204,916737699,eei.eltambor.sanfernando@educa.madrid.org,-,Público,Primaria,40.4288177,-3.5266215,Calle Gustavo Adolfo Bécquer  
106,107,Madrid-Oeste,28043818,EEI,EL TOMILLAR,"Calle Carretera Torrelodones, 25 ",Torrelodones,-,28250,918592893,918596420,eei.eltomillar.torrelodones@educa.madrid.org,escuela@escuelaeltomillar.com,Público,Primaria,40.5773043,-4.0006664,"Calle Carretera Torrelodones, 25 "
107,108,Madrid-Capital,28070354,EEI,EL TREBOL,"Calle De Tristana, 2 ",Madrid,Puente de Vallecas,28018,917772208,-,eei.eltrebol.madrid@educa.madrid.org,direccion.eieltrebol@grupo5.net,Público,Primaria,40.38277,-3.6542763,"Calle De Tristana, 2 "
108,109,Madrid-Capital,28079102,EEI,EL TREN DE ARGANDA,"Plaza Del Doctor Laguna, 11 ",Madrid,Retiro,28009,-,-,-,-,Público,Primaria,40.41471629999999,-3.672969799999999,"Plaza Del Doctor Laguna, 11 "
109,110,Madrid-Capital,28068271,EEI,EL TREN DE LA FRESA,"Calle De Ramírez De Prado, 6 ",Madrid,Arganzuela,28045,915399458,-,eei.trendelafresa.madrid@educa.madrid.org,-,Público,Primaria,40.3992229,-3.6881221,"Calle De Ramírez De Prado, 6 "
110,111,Madrid-Capital,28043685,EEI,EL VALLE,"Avenida Del Valle, 22 ",Madrid,Chamberí,28003,915530388,915530388,eei.elvalle.madrid@educa.madrid.org,-,Público,Primaria,40.4438423,-3.7156266,"Avenida Del Valle, 22 "
111,112,Madrid-Capital,28079011,EEI,ELENA FORTUN,"Avenida De Monasterio De Silos, 57 ",Madrid,Fuencarral-El Pardo,28049,-,-,eei.elenafortun.madrid@educa.madrid.org,-,Público,Primaria,40.50445790000001,-3.696777,"Avenida De Monasterio De Silos, 57 "
112,113,Madrid-Capital,28080116,EEI,ESCUELA INFANTIL BASE MILITAR EL GOLOSO,"Carretera M-607 Colmenar Viejo, K17,5 ",Madrid,Fuencarral-El Pardo,28790,-,-,-,-,Público,Primaria,40.6812504,-3.8545389,"Carretera M-607 Colmenar Viejo, K17,5 "
113,114,Madrid-Capital,28073379,EEI,ESCUELAS DE SAN ANTON,"Calle De La Farmacia, 13 ",Madrid,Centro,28004,915325557,-,eei.escuelasdesananton.madrid@educa.madrid.org,ei.centro5@hotmail.com,Público,Primaria,40.4238493,-3.6988768,"Calle De La Farmacia, 13 "
114,115,Madrid-Capital,28046212,EEI,EXTREMADURA,"Calle De La Esfinge, 90 ",Madrid,San Blas-Canillejas,28022,913201869,913201869,eei.extremadura.madrid@educa.madrid.org,-,Público,Primaria,40.43781449999999,-3.60702,"Calle De La Esfinge, 90 "
115,116,Madrid-Sur,28065358,EEI,FABULAS Y LEYENDAS,"Calle Nueva York, 12 ",Móstoles,-,28938,647521218,-,eei.fabulasyleyendas.mostoles@educa.madrid.org,fabulasyleyendas@kidsco.es,Público,Primaria,40.3160895,-3.8574978,"Calle Nueva York, 12 "
116,117,Madrid-Este,28046081,EEI,FANTASIA,"Calle Rosalía De Castro, 5 ",San Martín de la Vega,-,28330,918946565,918946565,eei.fantasia.sanmartindelavega@educa.madrid.org,-,Público,Primaria,40.2063248,-3.5771171,"Calle Rosalía De Castro, 5 "
117,118,Madrid-Capital,28071942,EEI,FERNANDO EL CATOLICO,"Calle De Fernando El Católico, 16 B ",Madrid,Chamberí,28015,914456792,-,eei.fernandoelcatolico.madrid@educa.madrid.org,-,Público,Primaria,40.4341489,-3.709624499999999,"Calle De Fernando El Católico, 16 B "
118,119,Madrid-Sur,28043855,EEI,FORTUNA,"Calle Faro, 1 ",Leganés,-,28917,916197568,916129096,eei.fortuna.leganes@educa.madrid.org,-,Público,Primaria,40.3583211,-3.7856671,"Calle Faro, 1 "
119,120,Madrid-Norte,28072341,EEI,FUENTELUCHA,"Avenida De La Ilusión, 20 ",Alcobendas,-,28100,911722892,-,eei.fuentelucha.alcobendas@educa.madrid.org,-,Público,Primaria,40.5543855,-3.6616109,"Avenida De La Ilusión, 20 "
120,121,Madrid-Capital,28062631,EEI,GAIA,"Calle De Mérida, 23 ",Madrid,Moratalaz,28030,917725080,917724216,eei.gaia.madrid@educa.madrid.org,http://www.escuelagaia.org,Público,Primaria,40.4070824,-3.6337737,"Calle De Mérida, 23 "
121,122,Madrid-Este,28047745,EEI,GALATEA,"Calle Fuente Del Sol, 85 ",Alcalá de Henares,-,28803,918808570,918808714,eei.galatea.alcala@educa.madrid.org,-,Público,Primaria,40.4704714,-3.3668797,"Calle Fuente Del Sol, 85 "
122,123,Madrid-Sur,28047629,EEI,GALLIPATOS,"Avenida De Nuevo Versalles, 14 ",Fuenlabrada,-,28942,916893282,916893282,eei.gallipatos.fuenlabrada@educa.madrid.org,olga.royo@madrid.org,Público,Primaria,40.2957557,-3.8306982,"Avenida De Nuevo Versalles, 14 "
123,124,Madrid-Capital,28071978,EEI,GIGANTES Y CABEZUDOS,"Calle De Rafael Bergamín, 28 ",Madrid,Ciudad Lineal,28043,678207806,-,eei.gigantesycabezudos.madrid@educa.madrid.org,-,Público,Primaria,40.4504657,-3.6598286,"Calle De Rafael Bergamín, 28 "
124,125,Madrid-Norte,28049110,EEI,GLORIA FUERTES,"Avenida De España, S/n ",Soto del Real,-,28791,918476915,918476915,eei.gloriafuertes.soto@educa.madrid.org,eigloriafuertes@gmail.com,Público,Primaria,40.7537788,-3.790337,Avenida De España  
125,126,Madrid-Este,28048610,EEI,GLORIA FUERTES,"Calle León Felipe, 24 ",Arganda del Rey,-,28500,910499220,910499220,eei.gloriafuertes.arganda@educa.madrid.org,-,Público,Primaria,40.2992975,-3.4450821,"Calle León Felipe, 24 "
126,127,Madrid-Sur,28048634,EEI,GLORIA FUERTES,"Calle De Las Islas Cíes, 2 ",Alcorcón,-,28924,916128962,916128962,eei.gloriafuertes.alcorcon@educa.madrid.org,-,Público,Primaria,40.4814129,-3.7171538,"Calle De Las Islas Cíes, 2 "
127,128,Madrid-Este,28047435,EEI,GRIMM,"Calle Aloe, S/n ",Rivas-Vaciamadrid,-,28522,916665837,916662488,eei.grimm.rivas@educa.madrid.org,cm.eei.grimm@gmail.com,Público,Primaria,40.3623551,-3.5326764,Calle Aloe  
128,129,Madrid-Capital,28047654,EEI,HIEDRA,"Calle De Amposta, 34 ",Madrid,San Blas-Canillejas,28037,913062533,-,eei.hiedra.madrid@educa.madrid.org,escuelahiedra@gmail.com,Público,Primaria,40.4223914,-3.6197618,"Calle De Amposta, 34 "
129,130,Madrid-Sur,28064111,EEI,JACARANDA,"Calle Libertad, 108 ",Valdemoro,-,28341,918014607,-,eei.jacaranda.valdemoro@educa.madrid.org,-,Público,Primaria,40.1906016,-3.6893051,"Calle Libertad, 108 "
130,131,Madrid-Sur,28044173,EEI,JARDINES DE ARANJUEZ,"Calle Del Primero De Mayo, 3 ",Aranjuez,-,28300,918917960,918917960,eei.jardinesdearanjuez.aranjuez@educa.madrid.org,-,Público,Primaria,40.0338499,-3.5928574,"Calle Del Primero De Mayo, 3 "
131,132,Madrid-Sur,28043843,EEI,JEROMIN,"Calle Río Gallego, 9 ",Leganés,-,28913,916807378,916807378,eei.jeromin.leganes@educa.madrid.org,escuelaiinfantiljeromin@gmail.com,Público,Primaria,40.3336552,-3.7676756,"Calle Río Gallego, 9 "
132,133,Madrid-Sur,28043934,EEI,JOAN MIRO,"Calle París, 7 ",Móstoles,-,28938,916454994,916454994,eei.joanmiro.mostoles@educa.madrid.org,miro@educainfantilmostoles.org,Público,Primaria,40.3158152,-3.8621501,"Calle París, 7 "
133,134,Madrid-Sur,28072405,EEI,JUAN FARIAS,"Calle Toledo, 18 ",Villaviciosa de Odón,-,28670,916161281,916161281,eei.juanfarias.villaviciosa@educa.madrid.org,eijuanfarias@geinfantiles.com,Público,Primaria,40.4142242,-3.7077168,"Calle Toledo, 18 "
134,135,Madrid-Oeste,28066193,EEI,JUAN RAMON JIMENEZ,"Calle Ramón Y Cajal, 5 ","Rozas de Madrid, Las",-,28232,916405552,-,eei.juanramonjimenez.lasrozas@educa.madrid.org,eijuanramonjimenez@geinfantiles.com,Público,Primaria,40.5199342,-3.9014533,"Calle Ramón Y Cajal, 5 "
135,136,Madrid-Este,28068360,EEI,JUAN SIN MIEDO,"Avenida Constitución, 217 ",Torrejón de Ardoz,-,28850,674334738,-,eei.juansinmiedo.torrejondeardoz@educa.madrid.org,-,Público,Primaria,40.4626226,-3.4500318,"Avenida Constitución, 217 "
136,137,Madrid-Sur,28070342,EEI,JUANA LLANDRES,"Calle San Isidro, S/n ",Sevilla la Nueva,-,28609,918130787,-,eei.juanallandres.sevilla@educa.madrid.org,-,Público,Primaria,40.3484622,-4.022924,Calle San Isidro  
137,138,Madrid-Sur,28074013,EEI,KOALA,"Avenida De María Guerrero, 161 ",Leganés,-,28919,916861031,-,eei.koala.leganes@educa.madrid.org,koala@kidsco.es,Público,Primaria,40.3432509,-3.7403026,"Avenida De María Guerrero, 161 "
138,139,Madrid-Sur,28058159,EEI,LA ALAMEDA,"Calle De Concepción Arenal, 15 ",Fuenlabrada,-,28942,914869995,-,eei.numeroocho.fuenlabrada@educa.madrid.org,direccion.eilaalameda@grupo5.net,Público,Primaria,40.2929922,-3.8417943,"Calle De Concepción Arenal, 15 "
139,140,Madrid-Capital,28063015,EEI,LA ALDEA,"Calle Principal, 4 ",Madrid,Villaverde,28021,917956270,917956270,eei.laaldea.madrid@educa.madrid.org,escuelainfantillaaldea@hotmail.com,Público,Primaria,40.3344669,-3.6985597,"Calle Principal, 4 "
140,141,Madrid-Capital,28072031,EEI,LA ALEGRIA DE LA HUERTA,"Calle De Helsinki, 2 ",Madrid,San Blas-Canillejas,28022,608301002,-,eei.laalegriadelahuerta.madrid@educa.madrid.org,eeilaalegriadelahuerta@gmail.com,Público,Primaria,40.4244494,-3.6021932,"Calle De Helsinki, 2 "
141,142,Madrid-Capital,28043429,EEI,LA ALMUDENA,"Calle De Motilla Del Palancar, 19 ",Madrid,Hortaleza,28043,913003078,917590884,eei.laalmudena.madrid@educa.madrid.org,-,Público,Primaria,40.465929,-3.6330611,"Calle De Motilla Del Palancar, 19 "
142,143,Madrid-Capital,28078961,EEI,LA ARDILLA,Calle Príncipe Carlos C/v Pintor Ignacio Zuluaga ,Madrid,Hortaleza,28050,-,-,eei.laardilla.madrid@educa.madrid.org,-,Público,Primaria,40.4914325,-3.6532675,Calle Príncipe Carlos C/v Pintor Ignacio Zuluaga 
143,144,Madrid-Capital,28078973,EEI,LA BOLA DE CRISTAL,"Calle De Las Islas Bisagos, 13 ",Madrid,Moncloa-Aravaca,28039,-,-,eei.laboladecristal.madrid@educa.madrid.org,-,Público,Primaria,40.4677105,-3.7156517,"Calle De Las Islas Bisagos, 13 "
144,145,Madrid-Capital,28067689,EEI,LA BRISA,"Calle Vía Límite, S/n ",Madrid,Tetuán,28029,913449875,913449875,eei.numerocuatro-tetuan.madrid@educa.madrid.org,-,Público,Primaria,40.4735438,-3.694934,Calle Vía Límite  
145,146,Madrid-Capital,28080402,EEI,LA BRUJA AVERÍA-LOLO RICO,"Calle De Rodas, 20 ",Madrid,Centro,28005,-,-,eei.labrujaaveria.madrid@educa.madrid.org,-,Público,Primaria,40.4081993,-3.7065076,"Calle De Rodas, 20 "
146,147,Madrid-Norte,28047071,EEI,LA CABRERA,"Calle De Paraguay, 17 ","Cabrera, La",-,28751,918688512,918688512,cn.lacabrera@educa.madrid.org,nieves.santamaria@madrid.org,Público,Primaria,40.3754024,-3.7541754,"Calle De Paraguay, 17 "
147,148,Madrid-Este,28048762,EEI,LA CANDELARIA,"Calle Abedul, 1 ",Ajalvir,-,28864,918844380,918844380,cn.candelaria.ajalvir@educa.madrid.org,-,Público,Primaria,40.4648236,-3.6818174,"Calle Abedul, 1 "
148,149,Madrid-Este,28044197,EEI,LA CAÑADA,"Avenida De Berlín, 25 ",Coslada,-,28822,916733886,916733886,eei.lacanada.coslada@educa.madrid.org,-,Público,Primaria,40.4157035,-3.5454142,"Avenida De Berlín, 25 "
149,150,Madrid-Este,28046935,EEI,LA CAÑADA DE ARDOZ,"Calle Cañada, 52 ",Torrejón de Ardoz,-,28850,916776716,916776716,eei.lacanada.torrejondeardoz@educa.madrid.org,rosa.santamaria@madrid.org,Público,Primaria,40.4574148,-3.4534097,"Calle Cañada, 52 "
150,151,Madrid-Capital,28043788,EEI,LA CARACOLA,"Calle De Belorado, 1 ",Madrid,Fuencarral-El Pardo,28034,913341938,-,eei.lacaracola.madrid@educa.madrid.org,escuelacaracola@gmail.com,Público,Primaria,40.4881725,-3.684879,"Calle De Belorado, 1 "
151,152,Madrid-Norte,28046984,EEI,LA CHOPERA,"Calle Del Pintor Velázquez, 38 ",Alcobendas,-,28100,916617508,916597676,eei.lachopera.alcobendas@educa.madrid.org,-,Público,Primaria,40.5405758,-3.6428795,"Calle Del Pintor Velázquez, 38 "
152,153,Madrid-Capital,28071841,EEI,LA CHULAPONA,"Calle De Bahía De Palma, 13 ",Madrid,Barajas,28042,913122028,913121392,eei.lachulapona.madrid@educa.madrid.org,eilachulapona@arcinature.com,Público,Primaria,40.4635411,-3.5924375,"Calle De Bahía De Palma, 13 "
153,154,Madrid-Este,28070925,EEI,LA CIGARRA Y LA HORMIGA,"Calle Telémaco, S/n ",Torrejón de Ardoz,-,28850,914953153,-,eei.lacigarraylahormiga.torrejondeardoz@educa.madrid.org,-,Público,Primaria,40.4498829,-3.4731159,Calle Telémaco  
154,155,Madrid-Oeste,28046959,EEI,LA CIGÜEÑA MARIA,"Avenida De España, 229 ","Rozas de Madrid, Las",-,28231,916345786,916345786,eei.laciguenamaria.lasrozas@educa.madrid.org,cigumaria@hotmail.com,Público,Primaria,40.4909577,-3.8860847,"Avenida De España, 229 "
155,156,Madrid-Capital,28047484,EEI,LA COLINA,"Calle De Nuestra Señora De Araceli, 2 ",Madrid,Barajas,28042,913010167,-,eei.lacolina.madrid@educa.madrid.org,-,Público,Primaria,40.4721945,-3.5780289,"Calle De Nuestra Señora De Araceli, 2 "
156,157,Madrid-Sur,28070241,EEI,LA COMBA,"Calle Alcalde Pedro González González, 26 ",Leganés,-,28914,630765215,-,eei.lacomba.leganes@educa.madrid.org,-,Público,Primaria,40.3152511,-3.7877128,"Calle Alcalde Pedro González González, 26 "
157,158,Madrid-Norte,28044033,EEI,LA COMBA,"Avenida De Aragón, 1 ",San Sebastián de los Reyes,-,28702,916586846,916547064,eei.lacomba.sansebastian@educa.madrid.org,-,Público,Primaria,40.5581579,-3.6287068,"Avenida De Aragón, 1 "
158,159,Madrid-Este,28047526,EEI,LA COMETA,"Calle Córdoba, 2 ",Alcalá de Henares,-,28804,918832356,918832356,eei.lacometa.alcala@educa.madrid.org,-,Público,Primaria,40.48708490000001,-3.3453263,"Calle Córdoba, 2 "
159,160,Madrid-Capital,28057431,EEI,LA CORNISA,"Calle Del Cristo De La Victoria, 23 ",Madrid,Usera,28026,917920520,-,eei.lacornisa.madrid@educa.madrid.org,-,Público,Primaria,40.3809108,-3.7016713,"Calle Del Cristo De La Victoria, 23 "
160,161,Madrid-Capital,28071954,EEI,LA CORTE DEL FARAON,"Calle De Chantada, 41a ",Madrid,Fuencarral-El Pardo,28035,910596706,-,eei.lacortedelfaraon.madrid@educa.madrid.org,eilacortedefaraon@madrid.es,Público,Primaria,40.4725369,-3.7153094,"Calle De Chantada, 41a "
161,162,Madrid-Oeste,28047541,EEI,LA DEHESA,"Calle De Alfonso Xiii, 18 ","Escorial, El",-,28280,918907253,918905250,eei.ladehesa.elescorial@educa.madrid.org,cesteban2@educa.madrid.org,Público,Primaria,40.5801819,-4.1243916,"Calle De Alfonso Xiii, 18 "
162,163,Madrid-Capital,28072041,EEI,LA DEL MANOJO DE ROSAS,"Calle De Ravena, 12 ",Madrid,San Blas-Canillejas,28032,687417235,-,eei.ladelmanojoderosas.madrid@educa.madrid.org,-,Público,Primaria,40.4180546,-3.616041799999999,"Calle De Ravena, 12 "
163,164,Madrid-Capital,28071929,EEI,LA DEL SOTO DEL PARRAL,"Calle De Las Trompas, 12 ",Madrid,Latina,28054,915084790,915084790,eei.ladelsotodelparral.madrid@educa.madrid.org,-,Público,Primaria,40.3716407,-3.7656227,"Calle De Las Trompas, 12 "
164,165,Madrid-Oeste,28065310,EEI,LA ENCINA,"Calle Volturno, S/n ",Pozuelo de Alarcón,-,28223,915180311,915180311,eei.laencina.pozuelodealarcon@educa.madrid.org,ei.laencina@hotmail.com,Público,Primaria,40.4083734,-3.7967851,Calle Volturno  
165,166,Madrid-Este,28071152,EEI,LA ESPIGA,"Calle Soria, 2 ",Ajalvir,-,28864,918843964,-,eei.laespiga.ajalvir@educa.madrid.org,ajalvi@chiquitin.es,Público,Primaria,40.53168600000001,-3.482937,"Calle Soria, 2 "
166,167,Madrid-Este,28064287,EEI,LA FLAUTA MAGICA,"Calle Gonzalo Torrente Ballester, S/n ",Alcalá de Henares,-,28805,918020595,918026221,eei.laflautamagica.alcala@educa.madrid.org,-,Público,Primaria,40.4997286,-3.3666754,Calle Gonzalo Torrente Ballester  
167,168,Madrid-Norte,28046996,EEI,LA FORESTA,"Sector Foresta, 15 ",Tres Cantos,-,28760,918038201,918038201,eei.laforesta.trescantos@educa.madrid.org,-,Público,Primaria,40.6120758,-3.7067437,"Sector Foresta, 15 "
168,169,Madrid-Capital,28072016,EEI,LA GRAN VIA,"Calle De Silvano, 99 ",Madrid,Hortaleza,28043,913880412,-,eei.lagranvia.madrid@educa.madrid.org,-,Público,Primaria,40.4631035,-3.6344049,"Calle De Silvano, 99 "
169,170,Madrid-Capital,28043557,EEI,LA JARA,"Calle De Las Hijas De Jesús, 30 ",Madrid,Usera,28026,914769480,914769480,eei.lajara.madrid@educa.madrid.org,-,Público,Primaria,40.3844756,-3.7015326,"Calle De Las Hijas De Jesús, 30 "
170,171,Madrid-Sur,28058160,EEI,LA LINTERNA MAGICA,"Calle De Alicante, S/n ",Fuenlabrada,-,28945,916062543,914989048,eei.lalinternamagica.fuenlabrada@educa.madrid.org,carmen.munoz.leon@madrid.org,Público,Primaria,40.2891475,-3.7931976,Calle De Alicante  
171,172,Madrid-Norte,28048579,EEI,LA LOCOMOTORA,"Avenida De Pontevedra, 2 ",San Sebastián de los Reyes,-,28702,916547281,916521682,eei.lalocomotora.sansebastian@educa.madrid.org,-,Público,Primaria,40.5597816,-3.6275193,"Avenida De Pontevedra, 2 "
172,173,Madrid-Sur,28047575,EEI,LA LUNA,"Calle Campos De Castilla, S/n ",Getafe,-,28909,916848752,916848752,eei.laluna.getafe@educa.madrid.org,-,Público,Primaria,40.3237507,-3.6589254,Calle Campos De Castilla  
173,174,Madrid-Capital,28043791,EEI,LA LUNA,"Calle De Benimamet, 109 ",Madrid,Villaverde,28021,915051417,917951408,eei.laluna.madrid@educa.madrid.org,-,Público,Primaria,40.3448001,-3.6859762,"Calle De Benimamet, 109 "
174,175,Madrid-Oeste,28071565,EEI,LA MARAZUELA,Calle De San Juan Bautista C/v Cerro De La Paloma ,"Rozas de Madrid, Las",-,28231,626419196,-,eei.lamarazuela.lasrozas@educa.madrid.org,eilamarazuela@hotmail.es,Público,Primaria,40.493874,-3.8629632,Calle De San Juan Bautista C/v Cerro De La Paloma 
175,176,Madrid-Capital,28079138,EEI,LA MELONERA,"Calle De Eros, 2 ",Madrid,Arganzuela,28045,-,-,eei.lamelonera.madrid@educa.madrid.org,-,Público,Primaria,40.3937114,-3.6803006,"Calle De Eros, 2 "
176,177,Madrid-Sur,28072077,EEI,LA MIMOSA,"Calle De La Tía Javiera, 4 ",Fuenlabrada,-,28942,918317148,917693095,eei.lamimosa.fuenlabrada@educa.madrid.org,-,Público,Primaria,40.3043897,-3.8416353,"Calle De La Tía Javiera, 4 "
177,178,Madrid-Sur,28047401,EEI,LA NORIA,"Avenida Francia, 22 ",Leganés,-,28916,916803486,916803486,eei.lanoria.leganes@educa.madrid.org,nuevoequipo1994@yahoo.es,Público,Primaria,40.3365079,-3.7454645,"Avenida Francia, 22 "
178,179,Madrid-Capital,28071000,EEI,LA OLIVA,"Calle De Gainza, 46 ",Madrid,Usera,28041,915357863,-,eei.laoliva.madrid@educa.madrid.org,-,Público,Primaria,40.3655376,-3.7145957,"Calle De Gainza, 46 "
179,180,Madrid-Capital,28044859,EEI,LA PALOMA,"Calle De Tabernillas, 4 ",Madrid,Centro,28005,913642491,913669006,eei.municipallapaloma.madrid@educa.madrid.org,-,Público,Primaria,40.4109339,-3.7114469,"Calle De Tabernillas, 4 "
180,181,Madrid-Capital,28043594,EEI,LA PALOMA,"Calle De Agustín García Malla, 8 ",Madrid,Villa de Vallecas,28031,913052986,913312931,eei.lapaloma.madrid@educa.madrid.org,-,Público,Primaria,40.3822202,-3.6165574,"Calle De Agustín García Malla, 8 "
181,182,Madrid-Capital,28071930,EEI,LA PATRIA CHICA,"Calle Del Patrimonio De La Humanidad, 31 ",Madrid,Carabanchel,28054,915116786,915082982,eei.lapatriachica.madrid@educa.madrid.org,-,Público,Primaria,40.36171299999999,-3.762991,"Calle Del Patrimonio De La Humanidad, 31 "
182,183,Madrid-Sur,28044227,EEI,LA PIÑATA,"Calle Costa Rica, 26 ",Fuenlabrada,-,28945,916979647,916979647,eei.lapinata.fuenlabrada@educa.madrid.org,pilar.ayuso@madrid.org,Público,Primaria,40.2900259,-3.782959199999999,"Calle Costa Rica, 26 "
183,184,Madrid-Capital,28043612,EEI,LA PLAZUELA,"Calle De Los Mártires De La Ventilla, 32 ",Madrid,Tetuán,28029,913150380,917334929,eei.laplazuela.madrid@educa.madrid.org,-,Público,Primaria,40.4707599,-3.6906638,"Calle De Los Mártires De La Ventilla, 32 "
184,185,Madrid-Capital,28048661,EEI,LA PRADERA,"Calle De Antonio Vico, 8 ",Madrid,Carabanchel,28019,914723816,914723816,eei.lapradera.madrid@educa.madrid.org,-,Público,Primaria,40.3972976,-3.7192376,"Calle De Antonio Vico, 8 "
185,186,Madrid-Sur,28073586,EEI,LA PRINCESA,"Calle Mediterráneo, S/n ",Alcorcón,-,28922,914214080,-,eei.laprincesa.alcorcon@educa.madrid.org,almudena.lopez.marino@madrid.org,Público,Primaria,40.3298268,-3.8372499,Calle Mediterráneo  
186,187,Madrid-Este,28047666,EEI,LA RAMPA,"Calle Chile, S/n ",Coslada,-,28822,916741473,916741473,eei.larampa.coslada@educa.madrid.org,-,Público,Primaria,40.4577291,-3.6758205,Calle Chile  
187,188,Madrid-Capital,28071863,EEI,LA REVOLTOSA,"Calle De José Antonio Rebolledo Y Palma, 18 ",Madrid,Villa de Vallecas,28031,914944330,914944330,eei.larevoltosa.madrid@educa.madrid.org,-,Público,Primaria,40.3660839,-3.5889439,"Calle De José Antonio Rebolledo Y Palma, 18 "
188,189,Madrid-Capital,28071966,EEI,LA ROSA DEL AZAFRAN,"Calle De La Cueva De Montesinos, 2 ",Madrid,Fuencarral-El Pardo,28034,917344966,-,eei.larosadelazafran.madrid@educa.madrid.org,larosadelazafran@outlook.com,Público,Primaria,40.5005408,-3.6882776,"Calle De La Cueva De Montesinos, 2 "
189,190,Madrid-Oeste,28068104,EEI,LA TARARA,"Calle Manuel De Falla, 33 ",Majadahonda,-,28222,916029035,916029035,eei.latarara.majadahonda@educa.madrid.org,-,Público,Primaria,40.4496805,-3.866325599999999,"Calle Manuel De Falla, 33 "
190,191,Madrid-Oeste,28047514,EEI,LA VACA FLORA ,"Calle Los Madroños, 7 ",Collado Villalba,-,28400,659179016,-,eei.lavacaflora.colladovillalba@educa.madrid.org,ei.lavacaflora@grupo5.net,Público,Primaria,40.6258092,-4.0006401,"Calle Los Madroños, 7 "
191,192,Madrid-Capital,28071917,EEI,LA VERBENA DE LA PALOMA,"Calle Del Fuerte De Navidad, 17 ",Madrid,Latina,28044,662146398,-,eei.laverbenadelapaloma.madrid@educa.madrid.org,-,Público,Primaria,40.38042739999999,-3.7660879,"Calle Del Fuerte De Navidad, 17 "
