,AREA TERRITORIAL,CODIGO CENTRO,TIPO DE CENTRO,CENTRO,DOMICILIO,MUNICIPIO,DISTRITO MUNICIPAL,COD. POSTAL,TELEFONO,FAX,EMAIL,EMAIL2,TITULARIDAD,TIPO
479,Madrid-Capital,28067321,CPR INF-PRI-SEC,EL VALLE III,"Calle De Cebreiro, 2 ",Madrid,Fuencarral-El Pardo,28050,914273503,914273055,cc.valletres.madrid@educa.madrid.org,lastablas@colegioelvalle.com,Privado Concertado,Secundaria
480,Madrid-Capital,28008958,CPR INF-PRI-SEC,ENRIQUETA AYMER,"Calle De Mirabel, 38 ",Madrid,Latina,28044,917052100,915090212,cc.enriquetaaymer.madrid@educa.madrid.org,eaymerscm@planalfa.es,Privado Concertado,Secundaria
481,Madrid-Este,28000303,CPR INF-PRI-SEC,ESCUELAS PIAS,"Avenida Lope De Figueroa, 27 ",Alcalá de Henares,-,28804,918893158,918820850,cc.escuelaspias.alcala@educa.madrid.org,dir.alcala@escolapiosbetania.es,Privado Concertado,Secundaria
482,Madrid-Oeste,28023947,CPR INF-PRI-SEC,ESCUELAS PIAS DE SAN FERNANDO,"Avenida Bularas, 1 ",Pozuelo de Alarcón,-,28224,917150408,913529833,cc.escuelaspiassanfernando.pozuelodealarcon@educa.madrid.org,dir.pozuelo@escolapiosbetania.es,Privado Concertado,Secundaria
483,Madrid-Capital,28037971,CPR INF-PRI-SEC,ESPIRITU SANTO,"Calle De San Emilio, 54 ",Madrid,Ciudad Lineal,28017,914055439,914043803,cc.espiritusanto.madrid@educa.madrid.org,mcarmenarellano@colegioespiritusanto.com,Privado Concertado,Secundaria
484,Madrid-Capital,28019348,CPR INF-PRI-SEC,FEC SANTA JOAQUINA DE VEDRUNA,"Travesia De Costa Brava, 3 ",Madrid,Fuencarral-El Pardo,28034,917340690,917344007,cc.sjvedruna.madrid@educa.madrid.org,vedrunamirasierra@colegiosfec.com,Privado Concertado,Secundaria
485,Madrid-Capital,28011945,CPR INF-PRI-SEC,FRAY LUIS DE LEON,"Calle De Evaristo San Miguel, 10 ",Madrid,Moncloa-Aravaca,28008,915472400,915595192,cc.frayluisleon.madrid@educa.madrid.org,secretaria@scjfrayluis.com,Privado Concertado,Secundaria
486,Madrid-Sur,28037961,CPR INF-PRI-SEC,FUENLABRADA,"Calle De Valencia, 15 ",Fuenlabrada,-,28945,916902989,916902062,cc.fuenlabrada.fuenlabrada@educa.madrid.org,colegiofuenlabrada@hotmail.com,Privado Concertado,Secundaria
487,Madrid-Sur,28064172,CPR INF-PRI-SEC,FUENLLANA,"Travesia Fuente Cisneros, 1 ",Alcorcón,-,28922,916144730,916144731,cc.fuenllana.alcorcon@educa.madrid.org,secretaria@fuenllana.net,Privado Concertado,Secundaria
488,Madrid-Capital,28037405,CPR INF-PRI-SEC,FUENTELARREYNA,"Calle De Ramón Gómez De La Serna, 24 ",Madrid,Fuencarral-El Pardo,28035,913732328,913862655,cc.fuentelarreyna.madrid@educa.madrid.org,direccion@colegiofuentelarreyna.org,Privado Concertado,Secundaria
489,Madrid-Capital,28007395,CPR INF-PRI-SEC,FUNDACION CALDEIRO,"Avenida De Los Toreros, 45 ",Madrid,Salamanca,28028,917255200,917257300,cc.fundacioncaldeiro.madrid@educa.madrid.org,direccion@fundacioncaldeiro.org,Privado Concertado,Secundaria
490,Madrid-Oeste,28024186,CPR INF-PRI-SEC,FUNDACION COLEGIO BERRIZ,"Calle Camino Real, 3 ","Rozas de Madrid, Las",-,28232,916303733,916309042,cc.berrizveracruz.lasrozas@educa.madrid.org,administracion@colegioberriz.com,Privado Concertado,Secundaria
491,Madrid-Capital,28014478,CPR INF-PRI-SEC,FUNDACION SANTAMARCA,"Calle De Marcenado, 50 ",Madrid,Chamartín,28002,914158640,914159740,cc.fundacionsantamarca.madrid@educa.madrid.org,ahasantamarca@planalfa.es,Privado Concertado,Secundaria
492,Madrid-Capital,28011970,CPR INF-PRI-SEC,GAMO DIANA,"Calle De Tembleque, 104 ",Madrid,Latina,28024,917176946,917181358,cc.gamodiana.madrid@educa.madrid.org,colegiogamodiana@gamodiana.es,Privado Concertado,Secundaria
493,Madrid-Norte,28072958,CPR INF-PRI-SEC,GREENWICH SCHOOL,"Calle De La Felicidad, 9 ",Alcobendas,-,28100,918272879,-,cc.greenwichschool.alcobendas@educa.madrid.org,info@greenwichschool.es,Privado Concertado,Secundaria
494,Madrid-Este,28067343,CPR INF-PRI-SEC,GSD ALCALA,"Calle Octavio Paz, 29 ",Alcalá de Henares,-,28806,918303864,918303871,cc.gredossandiego.alcala@educa.madrid.org,alcala@gsdeducacion.com,Privado Concertado,Secundaria
495,Madrid-Oeste,28061286,CPR INF-PRI-SEC,GSD EL ESCORIAL,"Calle Principal, 1 ","Escorial, El",-,28292,918533521,918534907,cc.gredossd.elescorial@educa.madrid.org,elescorial@gsdeducacion.com,Privado Concertado,Secundaria
496,Madrid-Oeste,28069303,CPR INF-PRI-SEC,GSD GUADARRAMA,"Calle Vereda De Colmenar, 4 ",Guadarrama,-,28440,918547059,918542399,cc.gredossandiego.guadarrama@educa.madrid.org,guadarrama@gsdeducacion.com,Privado Concertado,Secundaria
497,Madrid-Oeste,28067355,CPR INF-PRI-SEC,GSD LAS ROZAS,"Calle Clara Campoamor, 1 ","Rozas de Madrid, Las",-,28232,916408923,916376382,cc.gredossd.lasrozas@educa.madrid.org,lasrozas@gsdeducacion.com,Privado Concertado,Secundaria
498,Madrid-Capital,28067331,CPR INF-PRI-SEC,GSD LAS SUERTES,"Calle De Rafael De León, 10 ",Madrid,Villa de Vallecas,28051,913853505,913853404,cc.gsdlassuertes.madrid@educa.madrid.org,lassuertes@gsdeducacion.com,Privado Concertado,Secundaria
499,Madrid-Capital,28056886,CPR INF-PRI-SEC,GSD MORATALAZ,"Calle De Luis De Hoyos Sáinz, 170 ",Madrid,Moratalaz,28030,917723811,917723121,cc.gsandiegomoratalaz.madrid@educa.madrid.org,moratalaz@gsdeducacion.com,Privado Concertado,Secundaria
500,Madrid-Capital,28045566,CPR INF-PRI-SEC,GSD VALLECAS,"Avenida Del Parque De Palomeras Bajas, 14 ",Madrid,Puente de Vallecas,28018,917853412,917853822,cc.gredossandiego.madrid@educa.madrid.org,vallecas@gsdeducacion.com,Privado Concertado,Secundaria
501,Madrid-Sur,28063192,CPR INF-PRI-SEC,HELICON,"Calle De María Curie, 19-21 ",Valdemoro,-,28342,918752232,918753548,cc.helicon.valdemoro@educa.madrid.org,direccion@colegiohelicon.com,Privado Concertado,Secundaria
502,Madrid-Oeste,28023844,CPR INF-PRI-SEC,HOGAR DEL BUEN CONSEJO,"Paseo Concepción, 12 ",Pozuelo de Alarcón,-,28224,913520181,917157926,cc.hbconsejo.pozuelodealarcon@educa.madrid.org,hbconsejopa@planalafa.es,Privado Concertado,Secundaria
503,Madrid-Este,28073161,CPR INF-PRI-SEC,HUMANITAS BILINGUAL SCHOOL TORREJON,"Avenida Salvador Dalí, 3 ",Torrejón de Ardoz,-,28850,910001908,912796718,cc.humanitas.torrejondeardoz@educa.madrid.org,direccion@humanitastorrejon.com,Privado Concertado,Secundaria
504,Madrid-Norte,28072961,CPR INF-PRI-SEC,HUMANITAS BILINGUAL SCHOOL TRES CANTOS,"Avenida De Los Actores, 1-5 ",Tres Cantos,-,28760,902702048,910008428,cc.humanitas.trescantos@educa.madrid.org,info@humanitastrescantos.com,Privado Concertado,Secundaria
505,Madrid-Capital,28015987,CPR INF-PRI-SEC,INMACULADA CONCEPCION,"Calle Del General Díaz Porlier, 25 ",Madrid,Salamanca,28001,914314420,915782732,cc.inmaculadaconcepcion.madrid@educa.madrid.org,secretaria@colegioinmaculadaconcepcion.org,Privado Concertado,Secundaria
506,Madrid-Capital,28022475,CPR INF-PRI-SEC,INSTITUCION PROFESIONAL SALESIANA,"Ronda De Don Bosco, 3 ",Madrid,Carabanchel,28044,915087640,915086152,cc.salesianoscarabanchel.madrid@educa.madrid.org,secretaria@salesianoscarabanchel.com,Privado Concertado,Secundaria
507,Madrid-Oeste,28023935,CPR INF-PRI-SEC,INSTITUTO VERITAS,"Avenida Radio Y Televisión, 2 ",Pozuelo de Alarcón,-,28223,913520547,-,cc.veritas.pozuelodealarcon@educa.madrid.org,colegio@iveritas.org,Privado Concertado,Secundaria
508,Madrid-Este,28023376,CPR INF-PRI-SEC,INTERNACIONAL EUROVILLAS,"Calle Posada De Castilla I, 107 ",Nuevo Baztán,-,28514,918735282,918734123,cc.internacionaleurovillas.nuevobaztan@educa.madrid.org,secretaria@colegiointernacionaleurovillas.com,Privado Concertado,Secundaria
509,Madrid-Este,28024991,CPR INF-PRI-SEC,J.A.B.Y.,"Calle Cristo, 22 ",Torrejón de Ardoz,-,28850,916750360,916779310,cc.jaby.torrejondeardoz@educa.madrid.org,direccion@colegiojaby.com, secretaria@colegiojaby.com,Secundaria
510,Madrid-Capital,28007607,CPR INF-PRI-SEC,JESUS MAESTRO,"Calle De Juan Vigón, 8 ",Madrid,Chamberí,28003,915530807,915346613,cc.jesusmaestro.madrid@educa.madrid.org,infosecretaria@jesusmaestro.escuelateresiana.com,Privado Concertado,Secundaria
511,Madrid-Capital,28012354,CPR INF-PRI-SEC,JESUS MARIA,"Calle De Juan Bravo, 13 ",Madrid,Salamanca,28006,914319520,915781696,cc.jesusmaria.madrid@educa.madrid.org,d.general.juanbravo@jesus-maria.net,Privado Concertado,Secundaria
512,Madrid-Sur,28003110,CPR INF-PRI-SEC,JESUS NAZARENO,"Calle Del Hospital De San José, 28 ",Getafe,-,28901,916950321,916962414,cc.jesusnazareno.getafe@educa.madrid.org,jnazareno@colegiojesusnazareno.es,Privado Concertado,Secundaria
513,Madrid-Capital,28036474,CPR INF-PRI-SEC,JUAN DE VALDES,"Avenida De Canillejas A Vicálvaro, 135 ",Madrid,San Blas-Canillejas,28022,913069750,913130262,cc.juanvaldes.madrid@educa.madrid.org,juandevaldes@fliedner.org,Privado Concertado,Secundaria
514,Madrid-Norte,28000662,CPR INF-PRI-SEC,JUAN XXIII,"Travesia Juan M. Sánchez. Pedagogo, 3 ",Alcobendas,-,28100,916516468,916516468,cc.juanxxiii.alcobendas@educa.madrid.org,direccion@juanxxiiialcobendas.com,Privado Concertado,Secundaria
515,Madrid-Capital,28019270,CPR INF-PRI-SEC,LA INMACULADA,"Avenida De La Virgen Del Carmen, 13 ",Madrid,Hortaleza,28033,917634509,917644191,cc.lainmaculada.madrid@educa.madrid.org,hortaleza@concepcionistas.es,Privado Concertado,Secundaria
516,Madrid-Capital,28021902,CPR INF-PRI-SEC,LA INMACULADA,"Calle De Navalperal, 9 ",Madrid,Moncloa-Aravaca,28035,914500608,914597867,cc.lainmaculada-moncloa.madrid@educa.madrid.org,inmaculadame@planalfa.es,Privado Concertado,Secundaria
517,Madrid-Sur,28001022,CPR INF-PRI-SEC,LA INMACULADA,"Calle Señorita Elena, S/n ",Alcorcón,-,28924,916192515,916113356,cc.lainmaculada.alcorcon@educa.madrid.org,lainmaculadaalc@planalfa.es,Privado Concertado,Secundaria
518,Madrid-Sur,28003584,CPR INF-PRI-SEC,LA INMACULADA,"Avenida Vicente Aleixandre, 1 ",Leganés,-,28911,916930057,916898527,cc.lainmaculada.leganes@educa.madrid.org,lainmaculadaleganes@planalfa.es,Privado Concertado,Secundaria
519,Madrid-Oeste,28024381,CPR INF-PRI-SEC,LA INMACULADA CONCEPCION,"Calle Madre Carmen Salles, 8 ",San Lorenzo de El Escorial,-,28200,918901855,918903441,cc.inmaculadaconcepcion.sanlorenzo@educa.madrid.org,secretmll@hotmail.com,Privado Concertado,Secundaria
520,Madrid-Capital,28012196,CPR INF-PRI-SEC,LA INMACULADA-MARILLAC,"Calle De García De Paredes, 37 ",Madrid,Chamberí,28010,914453534,915912834,cc.marillac.madrid@educa.madrid.org,secretinmarilla@telefonica.es,Privado Concertado,Secundaria
521,Madrid-Sur,28003250,CPR INF-PRI-SEC,LA INMACULADA-PADRES ESCOLAPIOS,"Plaza Obispo Felipe Scio Riaza, 1 ",Getafe,-,28901,916951900,916951904,cc.lainmaculada.getafe@educa.madrid.org,inmaculada@escolapiosdegetafe.es,Privado Concertado,Secundaria
522,Madrid-Capital,28021999,CPR INF-PRI-SEC,LA NATIVIDAD,"Calle De Torrox, 4 ",Madrid,Usera,28041,917924502,917924502,cc.lanatividad.madrid@educa.madrid.org,colegio@lanatividad.com,Privado Concertado,Secundaria
523,Madrid-Capital,28042498,CPR INF-PRI-SEC,LA PRESENTACION DE NUESTRA SEÑORA,"Plaza De La Vicalvarada, 1 ",Madrid,Vicálvaro,28032,917764323,917764672,cc.pnuestrasenora.madrid@educa.madrid.org,colegiomadrid@lapresentacion.com,Privado Concertado,Secundaria
524,Madrid-Capital,28062217,CPR INF-PRI-SEC,LA PURISIMA,"Calle De Ricardo Ortiz, 29 ",Madrid,Ciudad Lineal,28017,917262805,913614212,cc.lapurisima.madrid@educa.madrid.org,purisima@planalfa.es,Privado Concertado,Secundaria
525,Madrid-Sur,28003419,CPR INF-PRI-SEC,LA SALLE,"Calle Levante, 1 ",Griñón,-,28971,918140085,918103016,cc.lasalle.grinon@educa.madrid.org,direccion@lasallegrinon.es,Privado Concertado,Secundaria
526,Madrid-Capital,28013863,CPR INF-PRI-SEC,LA SALLE,"Calle Blas Carrera, 50 ",Madrid,Latina,28044,917050011,917058368,cc.lasalle.madrid@educa.madrid.org,colegio@lasalleinstitucion.es,Privado Concertado,Secundaria
527,Madrid-Capital,28008934,CPR INF-PRI-SEC,LA SALLE-SAGRADO CORAZON,"Avenida Del Cardenal Herrera Oria, 242 ",Madrid,Fuencarral-El Pardo,28035,917385300,917307493,cc.lasallesg.madrid@educa.madrid.org,sallesc@lasalle.es,Privado Concertado,Secundaria
528,Madrid-Sur,28050173,CPR INF-PRI-SEC,LAGOMAR,"Avenida Mar Adriático, 5 ",Valdemoro,-,28341,918083643,918085724,cc.lagomar.valdemoro@educa.madrid.org,"info@colegiolagomar.com, director@colegiolagomar.com",Privado Concertado,Secundaria
529,Madrid-Capital,28046901,CPR INF-PRI-SEC,LAS ROSAS,"Calle De Calabria C/v A Avda. De Niza, 24, 1 ",Madrid,San Blas-Canillejas,28022,913132334,917754987,cc.lasrosas.madrid@educa.madrid.org,secretarialasrosas@colegiolasrosas.es,Privado Concertado,Secundaria
530,Madrid-Capital,28067409,CPR INF-PRI-SEC,LAS TABLAS VALVERDE,"Paseo De La Tierra De Melide, S/n ",Madrid,Fuencarral-El Pardo,28050,914273506,-,cc.lastablasvalverde.madrid@educa.madrid.org,valv_pmarin@fomento.edu,Privado Concertado,Secundaria
531,Madrid-Oeste,28069406,CPR INF-PRI-SEC,LEONARDO DA VINCI,"Calle Arroyo Grande (sector Las Hachazuelas), 72 ",Moralzarzal,-,28411,918576724,-,cc.leonardodavinci.moralzarzal@educa.madrid.org,-,Privado Concertado,Secundaria
532,Madrid-Capital,28011623,CPR INF-PRI-SEC,LICEO CONSUL,"Calle De Peironcely, 7 ",Madrid,Puente de Vallecas,28053,917858714,917858809,cc.liceoconsul.madrid@educa.madrid.org,liceoconsul@planalfa.es,Privado Concertado,Secundaria
533,Madrid-Capital,28015291,CPR INF-PRI-SEC,LICEO IBERICO,"Calle De Antonio Vicent, 58 ",Madrid,Carabanchel,28019,915691725,915691725,cc.liceoiberico.madrid@educa.madrid.org,-,Privado Concertado,Secundaria
534,Madrid-Capital,28013188,CPR INF-PRI-SEC,LICEO MADARIAGA,"Calle De Francisco Madariaga, 11 ",Madrid,Ciudad Lineal,28017,914061491,914061491,cc.liceomadariaga.madrid@educa.madrid.org,liceo_madariaga@yahoo.es,Privado Concertado,Secundaria
535,Madrid-Sur,28003675,CPR INF-PRI-SEC,LICEO SAN PABLO,"Calle Alhelí, 1 ",Leganés,-,28912,916933223,-,cc.liceosanpablo.leganes@educa.madrid.org,lcsanpablo@lcsanpablo.es,Privado Concertado,Secundaria
536,Madrid-Capital,28011544,CPR INF-PRI-SEC,LICEO SOROLLA B,"Calle De Nueva Zelanda, 21 ",Madrid,Moncloa-Aravaca,28035,913164327,913736434,cc.liceosorollab.madrid@educa.madrid.org,secretaria@liceosorollab.es,Privado Concertado,Secundaria
537,Madrid-Capital,28017649,CPR INF-PRI-SEC,LICEO VERSALLES,"Calle Del Puerto De Somosierra, 9 ",Madrid,Villa de Vallecas,28031,913325654,913323151,cc.liceoversalles.madrid@educa.madrid.org,liceo_versalles@hotmail.com,Privado Concertado,Secundaria
538,Madrid-Este,28000492,CPR INF-PRI-SEC,LOPE DE VEGA,"Calle De Luis De Medina, 12 ",Alcalá de Henares,-,28805,918893879,918892021,cc.lopedevega.alcala@educa.madrid.org,correocam@colegiolopedevega.com,Privado Concertado,Secundaria
539,Madrid-Capital,28005738,CPR INF-PRI-SEC,LOPEZ VICUÑA,"Calle De Hinojal, 7 ",Madrid,San Blas-Canillejas,28037,913202969,913930032,cc.lopezvicuna.madrid@educa.madrid.org,lvicunam@planalfa.es,Privado Concertado,Secundaria
540,Madrid-Norte,28047368,CPR INF-PRI-SEC,LOS ABETOS,"Calle Del Marqués De Santillana, 29 ",Manzanares el Real,-,28410,918539660,-,cc.losabetos.manzanares@educa.madrid.org,administracionlosabetos@gmail.com,Privado Concertado,Secundaria
541,Madrid-Sur,28026420,CPR INF-PRI-SEC,LOS ANGELES,"Paseo De Tiselius, 5 ",Getafe,-,28906,916960843,916010029,cc.losangeles.getafe@educa.madrid.org,direccion@colegiolosangeles.net,Privado Concertado,Secundaria
542,Madrid-Sur,28041275,CPR INF-PRI-SEC,LOS NARANJOS,"Avenida De Las Comarcas, 70 ",Fuenlabrada,-,28941,916159690,916159500,cc.losnaranjos.fuenlabrada@educa.madrid.org,dirsecundaria@colegio-losnaranjos.com,Privado Concertado,Secundaria
543,Madrid-Sur,28070101,CPR INF-PRI-SEC,LOS NOGALES,"Camino De Villamanta, S/n ","Álamo, El",-,28607,918104457,918122399,cc.losnogales.elalamo@educa.madrid.org,info@colegiolosnogales.es,Privado Concertado,Secundaria
544,Madrid-Capital,28022104,CPR INF-PRI-SEC,LOS OLMOS,"Calle De Los Astros, 13 ",Madrid,Retiro,28007,914009866,914009867,cc.losolmos.madrid@educa.madrid.org,lolm_lisern@fomento.edu,Privado Concertado,Secundaria
545,Madrid-Capital,28012032,CPR INF-PRI-SEC,LOS ROBLES,"Avenida De La Osa Mayor, 239 ",Madrid,Moncloa-Aravaca,28023,913070330,913572819,cc.losrobles.madrid@educa.madrid.org,secretaria@colegiolosrobles.net,Privado Concertado,Secundaria
546,Madrid-Capital,28067392,CPR INF-PRI-SEC,LOS TILOS,"Calle De El Bosco, S/n ",Madrid,Puente de Vallecas,28038,913451116,913598243,cc.lostilos.madrid@educa.madrid.org,info@colegiolostilos.com,Privado Concertado,Secundaria
547,Madrid-Capital,28020235,CPR INF-PRI-SEC,LOURDES,"Calle De San Roberto, 8 ",Madrid,Latina,28011,915180358,915184820,cc.lourdes.madrid@educa.madrid.org,secretaria@colegiolourdes.fuhem.es,Privado Concertado,Secundaria
548,Madrid-Sur,28001605,CPR INF-PRI-SEC,LOYOLA,"Calle De Valeras, 24 ",Aranjuez,-,28300,918910505,918923768,cc.loyola.aranjuez@educa.madrid.org,colegio@salesianosloyola.es,Privado Concertado,Secundaria
549,Madrid-Capital,28012603,CPR INF-PRI-SEC,LUZ CASANOVA,"Calle De Madridejos, 34 ",Madrid,Usera,28026,914753146,914753146,cc.luzcasanova-usera.madrid@educa.madrid.org,luzcasanovamad@planalfa.es,Privado Concertado,Secundaria
550,Madrid-Capital,28012585,CPR INF-PRI-SEC,LUZ CASANOVA,"Calle De La Alondra, 18 ",Madrid,Carabanchel,28025,915254929,915254929,cc.luzcasanova-carabanchel.madrid@educa.madrid.org,luzcasanova@colegiosfec.com,Privado Concertado,Secundaria
551,Madrid-Capital,28007152,CPR INF-PRI-SEC,LUZ CASANOVA EMBAJADORES,"Calle De Aldea Del Fresno, 1 ",Madrid,Arganzuela,28045,912194972,914739150,cc.luzcasanova-arganzuela.madrid@educa.madrid.org,luzcasanovam@planalfa.es,Privado Concertado,Secundaria
552,Madrid-Capital,28007826,CPR INF-PRI-SEC,MADRE DE DIOS,"Calle De Ángel Muñoz, 5 ",Madrid,Ciudad Lineal,28043,914158169,914139247,cc.madrededios.madrid@educa.madrid.org,secretaria@madredediosmadrid.es,Privado Concertado,Secundaria
553,Madrid-Capital,28007103,CPR INF-PRI-SEC,MADRES CONCEPCIONISTAS,"Calle De La Princesa, 19 ",Madrid,Moncloa-Aravaca,28008,915424901,-,cc.mmconcepcionistas.madrid@educa.madrid.org,princesasecol@concepcionistas.es,Privado Concertado,Secundaria
554,Madrid-Capital,28012779,CPR INF-PRI-SEC,MADRES MERCEDARIAS DE D. JUAN DE ALARCON,"Calle De Valverde, 15 ",Madrid,Centro,28004,915224615,915327756,cc.mmjuandealarcon.madrid@educa.madrid.org,djalarconm@planalfa.es,Privado Concertado,Secundaria
555,Madrid-Sur,28048993,CPR INF-PRI-SEC,MADRIGAL,"Calle De La Tía Javiera, 2 ",Fuenlabrada,-,28942,914863851,914864615,cc.madrigal.fuenlabrada@educa.madrid.org,informacion@colegiomadrigal.com,Privado Concertado,Secundaria
556,Madrid-Este,28064238,CPR INF-PRI-SEC,MALVAR,"Calle De La Solidaridad, 4 ",Arganda del Rey,-,28500,918759463,918759462,cc.malvar.arganda@educa.madrid.org,malvar@colegiomalvar.com,Privado Concertado,Secundaria
557,Madrid-Sur,28040556,CPR INF-PRI-SEC,MANUEL BARTOLOME COSSIO,"Calle De La Comunidad De Madrid, 30 ",Fuenlabrada,-,28944,916151446,916151446,cc.bartolomecossio.fuenlabrada@educa.madrid.org,administracion@colegiombcossio.es,Privado Concertado,Secundaria
558,Madrid-Oeste,28022839,CPR INF-PRI-SEC,MARIA AUXILIADORA,"Calle Virgen De Iciar, 4 ",Majadahonda,-,28221,913077712,-,cc.mauxiliadora.majadahonda@educa.madrid.org,titularelplantio@salesianas.org,Privado Concertado,Secundaria
559,Madrid-Capital,28020429,CPR INF-PRI-SEC,MARIA AUXILIADORA,"Calle De Villaamil, 18 ",Madrid,Tetuán,28039,913110750,913110462,cc.mariaauxiliadora.madrid@educa.madrid.org,titularvillaamil@salesianas.org,Privado Concertado,Secundaria
560,Madrid-Capital,28007917,CPR INF-PRI-SEC,MARIA INMACULADA,"Paseo Del General Martínez Campos, 18 ",Madrid,Chamberí,28010,914466119,-,cc.mariainmaculada-chamberi.madrid@educa.madrid.org,secretaria@minmaculada.org,Privado Concertado,Secundaria
561,Madrid-Capital,28007954,CPR INF-PRI-SEC,MARIA REINA,"Avenida De Orcasur, 42 ",Madrid,Usera,28041,913170237,913177644,cc.mariareina-usera.madrid@educa.madrid.org,mreinamad@planalfa.es,Privado Concertado,Secundaria
562,Madrid-Capital,28012688,CPR INF-PRI-SEC,MARIA REINA,"Calle De Aranzueque, 4 ",Madrid,Moncloa-Aravaca,28023,913070294,91 3570834,cc.mariareina-moncloa.madrid@educa.madrid.org,direcciontitular@colegiomariareina.es,Privado Concertado,Secundaria
563,Madrid-Capital,28007942,CPR INF-PRI-SEC,MARIA REINA,"Calle De Gil Y Polo, 7 ",Madrid,Ciudad Lineal,28017,914075372,914075372,cc.mariareina.madrid@educa.madrid.org,colmariareina@yahoo.es,Privado Concertado,Secundaria
564,Madrid-Norte,28060105,CPR INF-PRI-SEC,MARIA TERESA,"Calle De María Teresa, 4 ",Alcobendas,-,28100,912414021,-,cc.mariateresa.alcobendas@educa.madrid.org,secretaria@colegiomariateresa.es,Privado Concertado,Secundaria
565,Madrid-Capital,28019762,CPR INF-PRI-SEC,MARIA VIRGEN,"Calle Del Padre Damián, 20 ",Madrid,Chamartín,28036,913440163,913440907,cc.mariavirgen.madrid@educa.madrid.org,direccion@jesuitinasmariavirgen.es,Privado Concertado,Secundaria
566,Madrid-Oeste,28060026,CPR INF-PRI-SEC,MATAESPESA,"Avenida De Mataespesa, 45 ",Alpedrete,-,28430,918579305,-,cc.mataespesa.alpedrete@educa.madrid.org,secretaria@colegiomataespesa.es,Privado Concertado,Secundaria
567,Madrid-Capital,28005842,CPR INF-PRI-SEC,MATER AMABILIS,"Calle De La Gavia Seca, 15 ",Madrid,Villa de Vallecas,28031,913324935,913323434,cc.materamabilis.madrid@educa.madrid.org,matercolegio@gmail.com,Privado Concertado,Secundaria
568,Madrid-Capital,28007991,CPR INF-PRI-SEC,MATER INMACULATA,"Calle De La Madre Antonia París, 1 ",Madrid,Ciudad Lineal,28027,914036200,-,cc.materinmaculata.madrid@educa.madrid.org,colegiomater@planalfa.es,Privado Concertado,Secundaria
569,Madrid-Capital,28016712,CPR INF-PRI-SEC,MATER PURISSIMA,"Calle De La Madre Cándida María De Jesús, 4 ",Madrid,Usera,28026,914758054,915001210,cc.materpurissima.madrid@educa.madrid.org,direccion@jesuitinasmater.es,Privado Concertado,Secundaria
570,Madrid-Capital,28012767,CPR INF-PRI-SEC,MENESIANO,"Avenida De Brasilia, 11 ",Madrid,Salamanca,28028,917269804,910020597,cc.menesiano.madrid@educa.madrid.org,direccion@menesianomadrid.com,Privado Concertado,Secundaria
571,Madrid-Capital,28012846,CPR INF-PRI-SEC,MINERVA,"Calle De Villardondiego, 15 ",Madrid,Vicálvaro,28032,917762511,917762511,cc.minerva.madrid@educa.madrid.org,ccminerva@gmail.com,Privado Concertado,Secundaria
572,Madrid-Este,28000431,CPR INF-PRI-SEC,MINERVA,"Calle Batalla De Lepanto, 1 ",Alcalá de Henares,-,28804,918881362,918881362,cc.minerva.alcala@educa.madrid.org,minervalcala@gmail.com,Privado Concertado,Secundaria
573,Madrid-Capital,28008053,CPR INF-PRI-SEC,MIRASIERRA,"Calle De Ascao, 33 ",Madrid,Ciudad Lineal,28017,913673087,913675566,cc.mirasierra.madrid@educa.madrid.org,colegiomirasierra@colegiomirasierra.com,Privado Concertado,Secundaria
574,Madrid-Capital,28021975,CPR INF-PRI-SEC,MIRASOL,"Calle De Peña Dorada, 4 ",Madrid,Fuencarral-El Pardo,28034,917386100,917382088,cc.mirasol.madrid@educa.madrid.org,direccion@colegiomirasol.com,manuelovidio@yahoo.es,Secundaria
575,Madrid-Sur,28046510,CPR INF-PRI-SEC,MONCAYO,"Avenida Regiones, 12 ",Fuenlabrada,-,28941,916156264,916062331,cc.moncayo.fuenlabrada@educa.madrid.org,info@ceipsmoncayo.com,Privado Concertado,Secundaria
576,Madrid-Oeste,28065759,CPR INF-PRI-SEC,MONTE TABOR,"Paseo De La Casa De Campo, 2 ",Pozuelo de Alarcón,-,28223,915122138,915189908,cc.montetabor.pozuelodealarcon@educa.madrid.org,secretariatecnica@colegiomontetabor.es,Privado Concertado,Secundaria
577,Madrid-Capital,28011911,CPR INF-PRI-SEC,MONTPELLIER,"Calle De La Virgen Del Val, 7 ",Madrid,Ciudad Lineal,28027,914041100,91 4053511,cc.montpellier.madrid@educa.madrid.org,montpellier@colegiomontpellier.es,Privado Concertado,Secundaria
578,Madrid-Capital,28013292,CPR INF-PRI-SEC,MONTSERRAT,"Calle De Juan Esplandiu, 2 Bis ",Madrid,Retiro,28007,915737507,915740486,cc.montserratretiro.madrid@educa.madrid.org,secretaria@colegiomontserrat.fuhem.es,Privado Concertado,Secundaria
579,Madrid-Capital,28012901,CPR INF-PRI-SEC,NATIVIDAD DE NUESTRA SEÑORA,"Calle De Martínez Izquierdo, 8 ",Madrid,Salamanca,28028,913555686,917130855,cc.natividadnuestrasenora.madrid@educa.madrid.org,direccionnatividad@telefonica.net,Privado Concertado,Secundaria
